【世界睡眠日】3月21日是“世界睡眠日”，但是好好地睡八个小时是种奢侈......于是各种补觉-------&gt;在地铁上补觉一定要注意安全哦：切勿倚靠车门睡觉；下图这两位乘客想法挺不错，但是抛开舒适性不谈，也挺不安全的。,2016-03-21 09:55:00 来自 微博 weibo.com
【客流review】 #客流review#  ，昨日客流回顾请戳下图！↓ ↓ ↓ ↓,2016-03-21 09:17:00 来自 微博 weibo.com
【早安metro】所有的偶然举动在发生的时候可能不以为意，但从日后来看，正是那些偶然性举动成为了人生走向的决定性力量。早安！素材来源：网络,2016-03-21 08:28:00 来自 微博 weibo.com
【晚安metro】在你真正做成一件事之前，存在感是一种可以被人随意践踏的东西;晚安！素材来源：网络,2016-03-21 01:21:00 来自 360安全浏览器
【早metro】外面的世界比想象中绚丽成千上百倍，但危险和残酷也超出你的想象。你唯一要害怕的就是害怕本身。早安！图片来源：网络,2016-03-20 08:40:00 来自 微博 weibo.com
【晚安metro】年轻的时候，最头疼的一件事就是决定自己这一生要做什么。你可以选择复制父辈们的经验道路，安全又保险。你也可以选择遵从自己的内心，去外面的世界尝试一切。晚安！图片来源：网络,2016-03-19 23:14:00 来自 360安全浏览器
【突发运营信息】17：00时，5号线深圳北站一档屏蔽门冒烟，车站立即启动应急预案，引导乘客下车并进行疏散。17：02分，列车清客完毕，抢修人员到达现场进行抢修。17:09分，故障处理完毕，运营恢复正常，事件中无人受伤。本次故障导致5号线部分区段有所延误，给乘客出行带来不便我们深表歉意。,2016-03-19 18:52:00 来自 360安全浏览器
【早安metro】年轻的时候，最头疼的一件事就是决定自己这一生要做什么。你可以选择复制父辈们的经验道路，安全又保险。你也可以选择遵从自己的内心，去外面的世界尝试一切。早安！图片来源：网络,2016-03-19 08:30:00 来自 微博 weibo.com
【随手share给你】注意了哦，旧手机支付宝要这样处理下！,2016-03-18 16:03:00 来自 微博 weibo.com
【地铁作业】 #道岔维护# 作业时间：3月15日凌晨作业人员：正线工班人员作业内容：更换固戍P12805道岔。,2016-03-18 15:26:00 来自 微博 weibo.com
【开心together】还真有这些名字，不信您看。（分享自  @秒拍 ）   L 秒拍视频 ,2016-03-18 14:13:00 来自 分享按钮
【你怎么看】最近，有乘客反映，高峰时段有些乘客喜欢蹲在地铁上、坐在列车地板上或者自带小板凳坐着，大家对这种行为怎么看呢？图片来源于网友 @A_U_S_T_I_N 。,2016-03-18 09:50:00 来自 微博 weibo.com
【客流review】 #客流review#  ，昨日客流回顾请戳下图！↓ ↓ ↓ ↓,2016-03-18 09:08:00 来自 微博 weibo.com
【早安metro】睡去昨天的疲惫，忘却昨天的烦恼，睁开今天的双眼，打开今天的美好，早安！,2016-03-18 08:30:00 来自 微博 weibo.com
【晚安metro】总有些事放不下，让人忘了时间。总有些事必须放下，因为还有明天，晚安！图片来源：《晚安集》绘：排骨Chop,2016-03-17 22:30:00 来自 微博 weibo.com
【服务up up】为不断提升地铁客服水平，地铁车站值班站长也需要回炉学习客服礼仪 ，深圳地铁第一期客服礼仪培训班开班了！,2016-03-17 15:38:00 来自 微博 weibo.com
【开心together】-一波爆笑失误合集，工作累了就打开看看 （分享自  @秒拍 ）   L 秒拍视频 ,2016-03-17 14:24:00 来自 分享按钮
【地铁演练】繁华都市的喧嚣随着夜幕逐渐安静下来，来看看深夜“演练”的地下工作者们，真本事是靠练出来的。,2016-03-17 10:25:00 来自 微博 weibo.com
【客流review】 #客流review#  ，昨日客流回顾请戳下图！↓ ↓ ↓ ↓,2016-03-17 09:39:00 来自 微博 weibo.com
【早安metro】念旧是每个人都会有的小情绪， 早安！,2016-03-17 08:30:00 来自 微博 weibo.com
【晚安metro】被自己所爱的人深爱着是什么样的感觉呢?会是什么样子呢?想要立刻回答的人，你要知道自己是多么幸福 ，晚安！图片来源：《晚安集》绘：排骨Chop,2016-03-16 22:30:00 来自 微博 weibo.com
【新线online】 #11号线繁忙的联合调度室# “兵马未动，粮草先行。”11号线还未正式运营，但是行车调度已经介入开展工作，为列车调试保驾护航。,2016-03-16 16:46:00 来自 微博 weibo.com
 ,2016-03-16 16:28:00 来自 微博 weibo.com
2,
您好，现在盲道已经整改了，下图是整改后图片，绝无PS   ? 查看图片  // @随手拍问题盲道 : // @笑谭中国 : ,2016-03-16 15:35:00 来自 微博 weibo.com
【地铁小知识】地铁列车怎么“飞”起来了？原来是地铁列车在运行到一定的里程数后需要“架、大修”做一个全身体检、维修保养，为后续的安全运营提供保障。,2016-03-16 14:50:00 来自 微博 weibo.com
欢迎这种随手拍哦！！ #随手拍# 。,2016-03-16 11:01:00 来自 微博 weibo.com
【A4腰】A4纸的规格是21厘米乘以29.7厘米。所以，只要宽度小于21厘米，都可以称为A4腰。小编们决定试试，顺便响应 3.15，来打假啦！,2016-03-16 09:32:00 来自 微博 weibo.com
【客流review】 #客流review#  ，昨日客流回顾请戳下图！↓ ↓ ↓ ↓,2016-03-16 09:14:00 来自 微博 weibo.com
【早安metro】仅仅活着是不够的，还需要有阳光、自由，和一点花的芬芳，早安！,2016-03-16 08:30:00 来自 微博 weibo.com
【晚安metro】人生味道，是广陵散缓慢的清幽；是月光下，孤舟中，安然入睡的老翁；是林间茅屋，与月共饮 浅吟独醉的文弱书生，晚安！图片来源：《晚安集》绘：排骨Chop,2016-03-15 22:40:00 来自 微博 weibo.com
手推式干粉灭火器，答案在图片中。 ,2016-03-15 17:22:00 来自 微博 weibo.com
【地铁猜】下图的大家伙是叫什么灭火器？平时在地铁车站哪里能见到它们？,2016-03-15 15:32:00 来自 微博 weibo.com
【地铁猜】手动火灾报警器，小编看大家基本都答对了！在每个车站的站厅站台的墙壁上不时能见到，提醒：不可随意按压！,2016-03-15 15:16:00 来自 微博 weibo.com
【地铁猜】猜猜下面的图片是什么？你在地铁车站什么地方见过？,2016-03-15 14:17:00 来自 微博 weibo.com
【客流review】 #客流review#  2016-03-14 总客流：292.31万人次,
,
2016-03-15 10:10:00 来自 微博 weibo.com,52b3ba62f00defd9
【早安metro】没有伞的孩子必须努力奔跑，早安！,2016-03-15 08:30:00 来自 微博 weibo.com
【晚安metro】理解是一座桥，两头是路，没有桥，路就断了。宽容是一把伞，伞下是温情，没有了伞，世界就变得冰冷了，晚安！图片来源：《晚安集》绘：排骨Chop,2016-03-14 22:45:00 来自 微博 weibo.com
【开心together】树懒闪电粤语版！ 吃饭的时候别看！（分享自  @秒拍 ）   L 秒拍视频 ,2016-03-14 17:33:00 来自 分享按钮
【地铁小知识】缩短行车间隔的背后-------&gt;图一：定期开展客流分析，查找拥堵地段。图二：综合评判实施条件（列车、人员、信号、供电等），提前做好运输策划。图三：编制运行图，模拟列车运行。图四：讨论学习新图。-------&gt;实施!!!,2016-03-14 15:09:00 来自 微博 weibo.com
【温馨tips】3.14;白色情人节，一般认为是对于西方情人节的延续，按照习俗，在这一天女士要买礼物给男士。 ,2016-03-14 10:06:00 来自 微博 weibo.com
【客流review】 #客流review#  2016-03-13总客流：244.11万人次,
,
2016-03-14 09:12:00 来自 微博 weibo.com,6fd83b39cedc6a76
【早安metro】只要心旷神怡，心境开朗，心中就一定会有一片艳阳天。. 早安!,
2016-03-14 08:30:00 来自 微博 weibo.com,10c8f3f6ccf571c6
【晚安metro】学会适应，让环境变得明亮；学会宽容，让心中没有烦恼.晚安!,
2016-03-13 22:43:00 来自 360安全浏览器,071eb05daf38e914
【早安metro】心里装着美好;眼前的世界就美好;早安!,2016-03-13 08:30:00 来自 微博 weibo.com
【晚安metro】人生是一趟单程车，我们最应该做的，就是好好善待自己，珍惜今天，期待明天。晚安!图片来源：《晚安集》绘：排骨Chop,2016-03-12 22:30:00 来自 微博 weibo.com
【早安metro】奋斗的双脚在踏碎自己的温床时，却开拓了一条创造之路。起床啦，早安！,2016-03-12 08:30:00 来自 微博 weibo.com
【晚安metro】将心情放开，将烦恼放走，将身体放松，将快乐放入，将睡眠放沉。睡个好觉，晚安!素材来源：《晚安集》绘：排骨Chop,2016-03-11 22:40:00 来自 微博 weibo.com
【Metro圳能量】上水径站一名女乘客晕倒，车站员工将该名女乘客用担架抬进车站设备区，备好被子和折叠床让其休息，待乘客意识清醒后，通知其家人来接其回家。(最近天气变化，要注意身体哦！乘地铁时感到身体不适，要及时寻求车站工作人员帮助。),2016-03-11 16:03:00 来自 微博 weibo.com
【爱心接力】3月7日9:15分，南联站夜班人员正在与白班接班人员进行交接准备下班时，接到站台有一名女乘客身体不适、全身发抖的报告后，不顾一夜的疲劳，立即参与救助：拿药箱、抬担架、通知120;、掐人中、拿防寒服给乘客保暖、抬送至救护车......与120接力救助女乘客。,2016-03-11 14:49:00 来自 微博 weibo.com
【开心together】想隐身的小猫 ,
2016-03-11 14:10:00 来自 微博 weibo.com,487bf558ee3dea3d
有困难找义工、有时间做义工。 // @深圳市地铁义工联合会 : 志愿是一种时尚，深圳义工是一张名片，地铁义工我们的闪亮星星  今年您做义工了吗，加入我们，十人行必一个有一个是义工哦～～,2016-03-11 13:59:00 来自 微博 weibo.com
【新线online】3月10日，地铁11号线揭开神秘面纱，迎来一批特殊的“乘客”。地铁集团 邀请了500多名市民试乘体验调试列车，地铁11号线是深圳首条最高运营时速达120公里的轨道快线，试乘列车从后海站始发，经沙井站折返后返回后海站，行程总时长约一个半小时。这是地铁11号线首次大规模载人试运行。via ... 展开全文 c  ,2016-03-11 09:23:00 来自 微博 weibo.com
【客流review】 #客流review#  2016-03-10总客流：274.09万人次,
,
2016-03-11 09:20:00 来自 微博 weibo.com,f9e4a2efb065870a
【早安metro】冷暖之间、爱恨之中、得失之时、进退之际，可见般若。早安！,2016-03-11 08:28:00 来自 微博 weibo.com
【晚安metro】没有风浪，便没有勇敢的弄潮儿；没有荆棘，也没有不屈的开拓者。晚安！,
2016-03-10 22:28:00 来自 微博 weibo.com,0c508aa7da209430
 ;遗失物品，也可以到深圳地铁微信平台或者APP 平台失物招领系统查找，只要遗失的物品被人送到地铁站的话，车站工作人员就会将物品信息输入到系统里面等待失主查询。,2016-03-10 17:42:00 来自 微博 weibo.com
【开心together】一个煎香肠怕被油溅到的歪果仁，要仔细找！via @微博搞笑排行榜 ,2016-03-10 15:54:00 来自 微博 weibo.com
【温馨tips】近期，深圳地铁正在开展票务联合稽查整治行动，打击恶意逃票、违规使用车票的行为。按照《深圳市城市轨道交通运营管理办法》，被检查到的乘客除了要交罚金、补足票款，还要给予征信系统个人身份信息登记，切莫因小失大，丢了诚信。乘客如遇到车票遗失、闸机故障等情况，请向工作人员寻求帮... 展开全文 c  ,2016-03-10 15:33:00 来自 微博 weibo.com
【龙抬头】龙抬头，是中国民间的传统节日。龙抬头是每年农历二月初二，俗称青龙节，传说是龙抬头的日子，它是我国农村的一个传统节日。人民庆祝“龙头节”，以示敬龙祈雨，让老天保佑丰收，故“龙头节”流传至今。小编知道今天理发，叫做“剃龙头”希望着一年好运，你还知道有其他风俗吗？,2016-03-10 09:25:00 来自 微博 weibo.com
【客流review】 #客流review#  2016-03-09总客流：277.85万人次,
,
2016-03-10 09:12:00 来自 微博 weibo.com,d24c070906ee0f9e
【早安metro】无理由拼了命，即使风雨里奔跑，也要让自己微笑！早安！,2016-03-10 08:30:00 来自 微博 weibo.com
【晚安metro】好听的话别当真，难听的话别较真。这样你会过得轻松很多。晚安！,
